#Program: R2: Genomics analysis and visualization platform
#Website: https://r2.amc.nl
#Support: r2-support@amsterdamumc.nl
#Date: 2025-04-17 (07:07:24)
#Dataset: ps_avgpres_2010fwr144_gencode19
#Kaplan_modus: median
#Minimal presentcalls: 1
#Multiple_testing: fdr 0.05
#Result_set (passed/total): 1760/12534
#Subset: WITH_SURV (n=139)
#Subset_string: WITH_SURV:___________________-D___
#Survival: overall
#filter: manual gene selection (0)
#H:probeset	hugo	pvalue	express	sublist
ENSG00000196588.10	MKL1	0.00744320296113074	60.341	low
ENSG00000164659.10	KIAA1324L	0.0074485107768595	22.429	low
ENSG00000184661.9	CDCA2	0.00745029532783019	16.213	high
ENSG00000149591.12	TAGLN	0.00746163765882353	60.996	low
ENSG00000162572.15	SCNN1D	0.00752047355633803	5.431	low
ENSG00000125814.13	NAPB	0.00752275656874265	81.762	low
ENSG00000171466.5	ZNF562	0.00755712035873388	41.219	high
ENSG00000097033.10	SH3GLB1	0.0076092681147541	101.721	low
ENSG00000139190.12	VAMP1	0.00765337767719298	22.32	low
ENSG00000235398.4	LINC00623	0.0076548915771028	1.041	low
ENSG00000197451.6	HNRNPAB	0.00765536353792299	484.23	high
ENSG00000107077.13	KDM4C	0.00765614117482517	9.53	low
ENSG00000196814.10	MVB12B	0.00770182928521537	53.402	low
ENSG00000129757.8	CDKN1C	0.00770317778372093	68.026	low
ENSG00000075975.11	MKRN2	0.00772991141463415	73.573	high
ENSG00000103264.11	FBXO31	0.0077380582900232	41.744	low
ENSG00000167536.9	DHRS13	0.00777853068597914	22.355	low
ENSG00000143776.14	CDC42BPA	0.00781271493055556	27.99	low
ENSG00000157881.9	PANK4	0.00786339689479769	33.775	low
ENSG00000127561.10	SYNGR3	0.00786466527020785	66.939	low
ENSG00000128872.5	TMOD2	0.00787113539861751	65.916	low
ENSG00000186184.11	POLR1D	0.00787418552249135	99.672	high
ENSG00000139734.13	DIAPH3	0.00790520389643268	12.253	high
ENSG00000116830.7	TTF2	0.00794056273103448	27.506	high
ENSG00000213366.8	GSTM2	0.00800095154535017	37.448	low
ENSG00000162885.8	B3GALNT2	0.00800326085091743	17.942	high
ENSG00000186047.9	DLEU7	0.00802329624054983	2.37	low
ENSG00000078070.7	MCCC1	0.00803598236986301	57.56	high
ENSG00000180822.7	PSMG4	0.00803849590160183	21.748	high
ENSG00000102804.10	TSC22D1	0.00804366226971428	94.951	low
ENSG00000108370.11	RGS9	0.00805378815735462	2.45	low
ENSG00000151465.9	CDC123	0.00813121122779043	81.188	high
ENSG00000158560.10	DYNC1I1	0.00815924899658703	6.192	low
ENSG00000138434.12	SSFA2	0.00820200746590909	17.413	low
ENSG00000162373.8	BEND5	0.00824641879001135	44.685	low
ENSG00000176022.3	B3GALT6	0.00826794936054422	48.323	low
ENSG00000173457.6	PPP1R14B	0.00829238947737557	245.913	high
ENSG00000076356.6	PLXNA2	0.00830019081540204	13.867	low
ENSG00000078018.15	MAP2	0.00834139114672686	137.491	low
ENSG00000126088.8	UROD	0.00835063233220339	62.577	low
ENSG00000167553.10	TUBA1C	0.00841014443066516	66.112	high
ENSG00000165646.7	SLC18A2	0.00843862841891892	20.91	low
ENSG00000109906.9	ZBTB16	0.00848062565129359	3.748	low
ENSG00000142949.12	PTPRF	0.00859990827516778	104.603	low
ENSG00000100284.16	TOM1	0.00860799468980963	20.779	low
ENSG00000101138.7	CSTF1	0.00861050671076233	52.727	high
ENSG00000111737.7	RAB35	0.00861948127946128	80.546	low
ENSG00000157456.3	CCNB2	0.0086208852	80.821	high
ENSG00000135956.4	TMEM127	0.00862228564692737	35.081	low
ENSG00000257167.2	TMPO-AS1	0.008632498734375	10.755	high
ENSG00000089057.10	SLC23A2	0.00863712636080178	79.509	low
ENSG00000120875.4	DUSP4	0.00864630812040134	74.618	high
ENSG00000175395.11	ZNF25	0.00864857153726363	42.456	low
ENSG00000099958.10	DERL3	0.00865072752719201	3.204	low
ENSG00000227165.3	WDR11-AS1	0.00865524228666667	2.391	low
ENSG00000152454.3	ZNF256	0.00866763618625277	24.136	high
ENSG00000171130.13	ATP6V0E2	0.00869452418121547	97.891	low
ENSG00000137070.13	IL11RA	0.00870344876548673	43.912	low
ENSG00000156374.10	PCGF6	0.00871235147508306	30.072	high
ENSG00000163528.8	CHCHD4	0.00875728168211921	43.233	high
ENSG00000127124.9	HIVEP3	0.00880849997133407	16.562	low
ENSG00000104408.5	EIF3E	0.00885440135022026	192.214	high
ENSG00000134317.13	GRHL1	0.00887342392739274	3.789	low
ENSG00000169604.15	ANTXR1	0.00888562807252747	97.983	high
ENSG00000163596.12	ICA1L	0.00893393526454446	33.104	low
ENSG00000163138.14	PACRGL	0.00899230070536692	15.626	high
ENSG00000144659.6	SLC25A38	0.00899597614473684	86.811	high
ENSG00000119041.6	GTF3C3	0.00899998482698585	37.99	high
ENSG00000139714.8	MORN3	0.00900091881967213	5.629	low
ENSG00000105875.9	WDR91	0.00900292261706783	30.479	low
ENSG00000048707.9	VPS13D	0.00900503728104575	9.979	low
ENSG00000125355.11	TMEM255A	0.00901261357173913	9.558	low
ENSG00000113742.8	CPEB4	0.0090127114351145	34.234	low
ENSG00000145912.4	NHP2	0.00901443637991266	106.74	high
ENSG00000146830.9	GIGYF1	0.00901979846254072	83.596	low
ENSG00000115541.6	HSPE1	0.00907567636008677	58.879	high
ENSG00000116990.9	MYCL	0.00912164226435536	2.543	low
ENSG00000136982.5	DSCC1	0.00918409859090909	32.472	high
ENSG00000121769.3	FABP3	0.00923694823783784	19.096	low
ENSG00000123415.10	SMUG1	0.00924320236069114	31.816	low
ENSG00000093010.7	COMT	0.00925059227831715	40.034	low
ENSG00000111727.7	HCFC2	0.00927910388793103	19.186	low
ENSG00000155816.15	FMN2	0.00933302372932331	15.234	low
ENSG00000130764.5	LRRC47	0.00934106458064516	77.019	low
ENSG00000013016.10	EHD3	0.00934419113948498	11.069	low
ENSG00000182196.9	ARL6IP4	0.00934746323573735	5.516	low
ENSG00000139636.11	LMBR1L	0.00947281567202572	91.414	low
ENSG00000164638.6	SLC29A4	0.00953034901927195	172.298	low
ENSG00000099985.3	OSM	0.00954047863957219	2.157	low
ENSG00000103502.9	CDIPT	0.00957478419871795	144.601	low
ENSG00000132386.6	SERPINF1	0.00963054834115139	346.79	high
ENSG00000100577.14	GSTZ1	0.00964007731056564	11.022	high
ENSG00000215041.5	NEURL4	0.00969488214696486	33.537	low
ENSG00000115649.11	CNPPD1	0.00970687929025424	72.075	low
ENSG00000115942.4	ORC2	0.00971358416755037	36.832	high
ENSG00000213988.5	ZNF90	0.0097151287077577	18.892	high
ENSG00000163348.3	PYGO2	0.00971700671111111	65.795	low
ENSG00000074201.4	CLNS1A	0.00971902592993631	91.307	high
ENSG00000205981.2	DNAJC19	0.00972534394468085	49.302	high
ENSG00000169213.6	RAB3B	0.00972853041437632	38.4	low
ENSG00000000457.9	SCYL3	0.00973470911721225	14.254	low
ENSG00000170027.5	YWHAG	0.00976448788830348	650.835	low
ENSG00000113407.9	TARS	0.0097730691835443	78.537	high
ENSG00000108830.7	RND2	0.00977973925894737	25.58	low
ENSG00000099992.11	TBC1D10A	0.00980538897166841	6.955	low
ENSG00000105185.7	PDCD5	0.00980807882142857	182.1	high
ENSG00000177370.4	TIMM22	0.00981089334659686	29.106	low
ENSG00000127995.12	CASD1	0.0098158749148265	84.514	low
ENSG00000090686.11	USP48	0.00981638179874214	29.337	low
ENSG00000178038.12	ALS2CL	0.00983204457112971	6.615	low
ENSG00000138375.8	SMARCAL1	0.00991001954231975	23.667	low
ENSG00000163734.4	CXCL3	0.00991521826096033	1	low
ENSG00000105223.14	PLD3	0.0099504145464025	292.17	low
ENSG00000164109.9	MAD2L1	0.00995477698125	47.44	high
ENSG00000131437.11	KIF3A	0.00995645659105099	52.627	low
ENSG00000104691.10	UBXN8	0.0100667673520249	22.511	high
ENSG00000026652.9	AGPAT4	0.0100712774656965	18.196	low
ENSG00000087586.13	AURKA	0.0101374185871369	28.535	high
ENSG00000183020.9	AP2A2	0.0101746725761658	97.991	low
ENSG00000100216.4	TOMM22	0.0101784773354037	250.042	high
ENSG00000171824.9	EXOSC10	0.0102071172830578	46.137	low
ENSG00000170500.8	LONRF2	0.0102131361220269	80.67	low
ENSG00000101412.9	E2F1	0.0102239450350515	206.403	high
ENSG00000116731.18	PRDM2	0.0102339269226006	23.681	low
ENSG00000164163.6	ABCE1	0.0102663141256437	61.601	high
ENSG00000120910.10	PPP3CC	0.0102987571049383	31.151	low
ENSG00000115896.11	PLCL1	0.0104010300924974	9.368	low
ENSG00000011028.9	MRC2	0.010406469079918	80.488	high
ENSG00000161395.8	PGAP3	0.0104070263374233	25.837	low
ENSG00000055070.12	SZRD1	0.0104078736492308	42.603	low
ENSG00000197713.10	RPE	0.010409108542477	72.543	high
ENSG00000070808.11	CAMK2A	0.010412266613963	1.399	low
ENSG00000183527.7	PSMG1	0.010427455814096	33.323	high
ENSG00000030419.12	IKZF2	0.0104580370653061	2.86	low
ENSG00000145087.8	STXBP5L	0.0104694802691131	7.236	low
ENSG00000077080.5	ACTL6B	0.0104960455544252	158.291	low
ENSG00000166851.10	PLK1	0.0105037345112016	44.906	high
ENSG00000163618.13	CADPS	0.0105921980731707	24.744	low
ENSG00000163466.11	ARPC2	0.0106532510314721	98.967	low
ENSG00000164674.11	SYTL3	0.0106957732210953	5.064	low
ENSG00000008130.11	NADK	0.0107413332218845	28.579	low
ENSG00000214941.3	ZSWIM7	0.0107611113704453	29.842	low
ENSG00000152580.8	IGSF10	0.010837258859454	3.074	low
ENSG00000197299.6	BLM	0.0108546718909091	51.227	high
ENSG00000161179.9	YDJC	0.0108888745947581	66.005	high
ENSG00000114573.5	ATP6V1A	0.0108895796730575	103.06	low
ENSG00000176463.9	SLCO3A1	0.0109084550634441	25.976	low
ENSG00000144550.8	CPNE9	0.0109472257117117	3.942	low
ENSG00000163818.12	LZTFL1	0.0109488146800805	22.708	high
ENSG00000007923.11	DNAJC11	0.0109512873607214	35.8	low
ENSG00000131115.11	ZNF227	0.010959900746988	19.839	high
ENSG00000183605.12	SFXN4	0.0109609641424273	65.007	high
ENSG00000225968.4	ELFN1	0.0109616278561439	40.482	low
ENSG00000104626.10	ERI1	0.0109625466227545	15.318	high
ENSG00000129480.8	DTD2	0.0109629292341709	15.841	high
ENSG00000148200.12	NR6A1	0.0109685034	3.014	high
ENSG00000133597.5	ADCK2	0.0110643043164179	39.359	low
ENSG00000128463.8	EMC4	0.0110687591545364	75.983	high
ENSG00000112742.5	TTK	0.0110692448007968	26.846	high
ENSG00000114841.13	DNAH1	0.011254385749503	8.096	low
ENSG00000162636.11	FAM102B	0.0112727086832175	21.04	low
ENSG00000172020.8	GAP43	0.0112991215004955	587.622	low
ENSG00000126858.12	RHOT1	0.0113096594821429	58.852	low
ENSG00000141503.11	MINK1	0.0113147148178218	69.594	low
ENSG00000229676.2	ZNF492	0.0113410880178042	3.951	high
ENSG00000267278.1	MAP3K14-AS1	0.0113479269011858	3.97	low
ENSG00000171450.4	CDK5R2	0.0113604686771964	93.335	low
ENSG00000145675.10	PIK3R1	0.011371106852071	99.273	low
ENSG00000183726.6	TMEM50A	0.0114632382857143	66.93	low
ENSG00000117632.16	STMN1	0.0114865227637795	445.082	low
ENSG00000047597.5	XK	0.0115280016873156	9.224	low
ENSG00000178764.6	ZHX2	0.011532917546169	17.722	low
ENSG00000177954.7	RPS27	0.0115676519705594	2954.255	high
ENSG00000116663.6	FBXO6	0.0117344511067581	8.891	low
ENSG00000136643.7	RPS6KC1	0.0117346994470588	23.472	low
ENSG00000114670.9	NEK11	0.011779654332681	2.467	low
ENSG00000111602.7	TIMELESS	0.0118486242170088	118.447	high
ENSG00000106070.13	GRB10	0.0118559167141463	25.833	low
ENSG00000147459.13	DOCK5	0.0118606279863281	11.653	high
ENSG00000188996.4	HUS1B	0.0119163767660819	1.445	low
ENSG00000170175.6	CHRNB1	0.0119640264186952	4.841	low
ENSG00000134245.13	WNT2B	0.0119890450670554	6.006	low
ENSG00000076003.4	MCM6	0.0119928433307393	182.526	high
ENSG00000187678.8	SPRY4	0.0119987094529583	78.87	high
ENSG00000000419.8	DPM1	0.0120053085786408	163.929	high
ENSG00000197208.5	SLC22A4	0.0120734848081395	9.557	low
ENSG00000173566.9	NUDT18	0.0120897285479187	12.196	low
ENSG00000225783.2	MIAT	0.0120956978994197	97.02	low
ENSG00000107829.9	FBXW4	0.012098482857971	21.342	low
ENSG00000265681.2	RPL17	0.0121172082046332	43.575	high
ENSG00000048544.5	MRPS10	0.0121214778977821	100.488	high
ENSG00000109814.7	UGDH	0.0121221168208092	42.739	high
ENSG00000144895.7	EIF2A	0.0121471228296439	97.786	high
ENSG00000175029.12	CTBP2	0.0121490615769231	57.886	high
ENSG00000132906.13	CASP9	0.0121748364841499	9.17	low
ENSG00000167100.10	SAMD14	0.0122124704222649	53.561	low
ENSG00000049769.8	PPP1R3F	0.01222731957814	15.214	low
ENSG00000183751.10	TBL3	0.0123161842679426	35.158	high
ENSG00000164934.9	DCAF13	0.0123179377142857	49.911	high
ENSG00000174943.5	KCTD13	0.0123188570114943	19.058	low
ENSG00000116191.13	RALGPS2	0.0123204799046711	12.01	low
ENSG00000140006.7	WDR89	0.0123309204961832	20.196	high
ENSG00000167383.4	ZNF229	0.0123388670487106	24.683	high
ENSG00000171680.16	PLEKHG5	0.0123427546462715	31.319	low
ENSG00000132300.14	PTCD3	0.0123777722169363	47.873	high
ENSG00000116273.5	PHF13	0.0124078267806268	27.594	low
ENSG00000188342.7	GTF2F2	0.0124174766920152	41.797	high
ENSG00000183287.9	CCBE1	0.0124480356792453	7.056	low
ENSG00000260230.2	FRRS1L	0.01245305125	66.18	low
ENSG00000159593.10	NAE1	0.0124583453926206	59.347	high
ENSG00000130939.14	UBE4B	0.0124590800566572	51.864	low
ENSG00000106992.13	AK1	0.0124606968909953	13.799	low
ENSG00000140284.6	SLC27A2	0.0124657619659735	11.759	high
ENSG00000101489.14	CELF4	0.0124704975711575	53.279	low
ENSG00000160445.6	ZER1	0.0124776501602262	84.851	low
ENSG00000141026.4	MED9	0.0124849025988701	29.119	low
ENSG00000109099.9	PMP22	0.0125122068609023	273.282	low
ENSG00000180817.7	PPA1	0.0125146625023518	121.138	high
ENSG00000184575.7	XPOT	0.0125450628732394	79.452	high
ENSG00000184922.9	FMNL1	0.0125537533958724	10.817	low
ENSG00000197694.9	SPTAN1	0.0125901504404873	472.443	low
ENSG00000116198.8	CEP104	0.0126026553370787	31.333	low
ENSG00000101079.16	NDRG3	0.0126652024883068	113.837	low
ENSG00000167513.4	CDT1	0.0126762081869159	114.697	high
ENSG00000167037.14	SGSM1	0.0127139933893557	56.241	low
ENSG00000182512.4	GLRX5	0.0127512404104478	91.622	high
ENSG00000019505.3	SYT13	0.012752790139795	51.993	low
ENSG00000241973.6	PI4KA	0.0127774443575419	113.251	low
ENSG00000138382.9	METTL5	0.012795406772093	38.643	high
ENSG00000135521.8	LTV1	0.0128094686908078	101.015	high
ENSG00000147419.12	CCDC25	0.0128142128014842	88.349	high
ENSG00000100528.7	CNIH1	0.0128205579925651	209.333	high
ENSG00000150991.10	UBC	0.012889923781279	647.09	low
ENSG00000115163.10	CENPA	0.0129074667777778	32.084	high
ENSG00000169946.9	ZFPM2	0.0130048656244218	13.321	low
ENSG00000152208.7	GRID2	0.0130455540110906	1.838	low
ENSG00000124191.13	TOX2	0.0131229595027624	58.338	low
ENSG00000112759.12	SLC29A1	0.0131295094009217	206.567	low
ENSG00000136891.9	TEX10	0.0131389620664207	47.769	high
ENSG00000130827.5	PLXNA3	0.0131424140166205	152.801	low
ENSG00000186501.10	TMEM222	0.0131967914627415	46.169	low
ENSG00000126581.8	BECN1	0.0132286068870523	29.127	low
ENSG00000140534.9	TICRR	0.0132356966360294	23.05	high
ENSG00000115459.13	ELMOD3	0.0133367509541284	13.34	low
ENSG00000170653.14	ATF7	0.0133485376718607	25.345	low
ENSG00000163516.9	ANKZF1	0.0133527273076923	34.762	low
ENSG00000165943.4	MOAP1	0.0133575973284538	202.05	low
ENSG00000012171.13	SEMA3B	0.0134538856124314	4.67	low
ENSG00000108509.16	CAMTA2	0.0134966569863014	45.933	low
ENSG00000139645.9	ANKRD52	0.0135138477372263	80.295	low
ENSG00000104147.4	OIP5	0.0136124724339107	15.771	high
ENSG00000169071.10	ROR2	0.013812970273224	13.788	high
ENSG00000140987.15	ZSCAN32	0.0138689451319381	24.737	high
ENSG00000137075.13	RNF38	0.0139416821454545	59.472	low
ENSG00000009780.11	FAM76A	0.0139908355858311	10.066	low
ENSG00000117748.5	RPA2	0.0140416027017226	58.647	low
ENSG00000157423.13	HYDIN	0.0140434257168784	1.317	low
ENSG00000174173.6	TRMT10C	0.0141051777717391	51.206	high
ENSG00000188976.6	NOC2L	0.0141126034208145	50.312	low
ENSG00000111670.10	GNPTAB	0.0141969648824593	37.255	low
ENSG00000171453.13	POLR1C	0.0142114273712737	44.185	high
ENSG00000090776.5	EFNB1	0.0143091220938628	41.131	high
ENSG00000163995.14	ABLIM2	0.0143603828571429	10.063	low
ENSG00000185386.10	MAPK11	0.014364458172043	64.894	low
ENSG00000163155.7	LYSMD1	0.0143669703516682	35.872	low
ENSG00000180346.2	TIGD2	0.0143684605022422	12.257	high
ENSG00000196712.12	NF1	0.0143719442805755	24.154	low
ENSG00000112208.10	BAG2	0.0143748328007181	11.645	high
ENSG00000106333.8	PCOLCE	0.0143754036723672	154.518	high
ENSG00000128512.15	DOCK4	0.0143780788648649	33.039	low
ENSG00000100241.16	SBF1	0.0144424894538944	164.539	low
ENSG00000054118.9	THRAP3	0.0145688988203753	156.723	low
ENSG00000130643.4	CALY	0.0145752033810376	77.604	low
ENSG00000170004.12	CHD3	0.0145849876607143	112.567	low
ENSG00000037042.8	TUBG2	0.0146619847279215	39.298	low
ENSG00000160014.12	CALM3	0.0147558246524064	364.518	low
ENSG00000198742.5	SMURF1	0.0148150094211932	33.3	low
ENSG00000197622.8	CDC42SE1	0.0148844595373665	92.285	low
ENSG00000198182.8	ZNF607	0.01493083504	24.825	high
ENSG00000165502.6	RPL36AL	0.0149586116592724	476.966	high
ENSG00000180901.6	KCTD2	0.0149647722735346	82.269	low
ENSG00000084092.6	NOA1	0.0149834636170213	56.993	high
ENSG00000165195.9	PIGA	0.0150731064127547	19.89	high
ENSG00000102452.11	NALCN	0.0150762945132743	12.459	low
ENSG00000135439.7	AGAP2	0.0150813641798942	74.607	low
ENSG00000100982.7	PCIF1	0.0150831341114058	86.65	low
ENSG00000130589.12	HELZ2	0.015085493168579	14.964	low
ENSG00000145907.10	G3BP1	0.0150962729151943	50.133	high
ENSG00000065150.14	IPO5	0.0152424483171806	177.749	high
ENSG00000065491.8	TBC1D22B	0.015275702165493	38.119	low
ENSG00000162434.7	JAK1	0.0153963158311346	72.643	low
ENSG00000138780.10	GSTCD	0.0154132955008787	12.383	high
ENSG00000196378.7	ZNF34	0.0154264953684211	24.403	low
ENSG00000179041.2	RRS1	0.015427384214223	28.639	high
ENSG00000105438.4	KDELR1	0.0154395591586328	267.3	high
ENSG00000109519.8	GRPEL1	0.0154517095811518	40.245	high
ENSG00000182901.11	RGS7	0.0154644535901926	25.062	low
ENSG00000130584.6	ZBTB46	0.015464547720524	39.335	low
ENSG00000171806.7	METTL18	0.0154721492832168	20.014	high
ENSG00000181061.9	HIGD1A	0.0154817380052493	171.212	high
ENSG00000159388.5	BTG2	0.015611878326068	52.38	low
ENSG00000156697.8	UTP14A	0.0157867258536585	33.443	high
ENSG00000108556.7	CHRNE	0.0159043260574413	3.562	low
ENSG00000117713.13	ARID1A	0.0159541471304348	141.928	low
ENSG00000007516.9	BAIAP3	0.0160780402258905	3.7	low
ENSG00000104419.10	NDRG1	0.0161131412651646	40.727	low
ENSG00000185666.10	SYN3	0.0161199415264527	9.468	low
ENSG00000206579.7	XKR4	0.0161333905208333	1.143	low
ENSG00000069667.11	RORA	0.0161958579757785	4.073	low
ENSG00000142784.11	WDTC1	0.0162013073246753	63.641	low
ENSG00000147874.6	HAUS6	0.0162582338115817	33.265	high
ENSG00000221978.7	CCNL2	0.016314981761658	126.36	low
ENSG00000087095.8	NLK	0.0163882861087144	36.592	low
ENSG00000203667.5	COX20	0.016472933545611	9.521	low
ENSG00000136052.5	SLC41A2	0.0164789229234738	14.464	low
ENSG00000187239.12	FNBP1	0.0164836146724138	84.29	low
ENSG00000078804.8	TP53INP2	0.0164837175257732	44.638	low
ENSG00000104951.11	IL4I1	0.0164838833591731	3.439	low
ENSG00000159164.5	SV2A	0.0165094835536481	111.288	low
ENSG00000161980.5	POLR3K	0.0165154261749571	20.861	high
ENSG00000011009.6	LYPLA2	0.016518458714653	58.666	low
ENSG00000121621.6	KIF18A	0.0166076573116438	17.348	high
ENSG00000154889.12	MPPE1	0.0166292620188195	7.86	low
ENSG00000179862.5	CITED4	0.0166332607692308	16.731	low
ENSG00000145386.5	CCNA2	0.0166563052263023	59.075	high
ENSG00000111912.14	NCOA7	0.0167044425255973	107.207	low
ENSG00000105270.10	CLIP3	0.0167857294117647	187.281	low
ENSG00000089685.10	BIRC5	0.0168813245617021	50.456	high
ENSG00000128268.11	MGAT3	0.0168883372231687	46.07	low
ENSG00000109606.8	DHX15	0.016918128877551	90.727	high
ENSG00000115159.11	GPD2	0.017002046202209	12.964	low
ENSG00000159348.8	CYB5R1	0.0172027553989813	32.852	low
ENSG00000185519.8	FAM131C	0.0172922463050847	18.083	low
ENSG00000141622.9	RNF165	0.017303830178117	21.192	low
ENSG00000197497.6	ZNF665	0.0173871308382726	5.163	high
ENSG00000115053.11	NCL	0.0174258623330516	512.887	high
ENSG00000146576.8	C7ORF26	0.0174293647208122	73.8	low
ENSG00000127603.19	MACF1	0.0174316816722973	28.116	low
ENSG00000165724.5	ZMYND19	0.0175773219746835	96.069	high
ENSG00000068028.13	RASSF1	0.017680866222597	46.071	low
ENSG00000196275.9	GTF2IRD2	0.0177005823232323	5.442	low
ENSG00000186310.9	NAP1L3	0.0177146496040438	86.8	low
ENSG00000163053.6	SLC16A14	0.017715633608074	38.298	high
ENSG00000126091.15	ST3GAL3	0.0177275591939547	30.041	low
ENSG00000080031.5	PTPRH	0.017732775678392	47.631	low
ENSG00000171621.9	SPSB1	0.0177359259831933	17.597	low
ENSG00000128607.9	KLHDC10	0.0177444878122381	75.841	low
ENSG00000105700.6	KXD1	0.0177556938422819	47.326	high
ENSG00000138095.14	LRPPRC	0.0177593669121339	134.598	high
ENSG00000099910.12	KLHL22	0.0178282275689223	36.73	low
ENSG00000100330.11	MTMR3	0.017835693361204	44.525	low
ENSG00000125257.9	ABCC4	0.0178555095325543	21.646	high
ENSG00000164970.10	FAM219A	0.0181297671893244	193.035	low
ENSG00000177679.14	SRRM3	0.0181617764363031	87.761	low
ENSG00000174371.12	EXO1	0.01817127095	21.026	high
ENSG00000241258.2	CRCP	0.0182227884359401	113.466	low
ENSG00000182253.10	SYNM	0.0182433776558604	20.486	low
ENSG00000135108.10	FBXO21	0.0183005769269103	77.847	low
ENSG00000008838.13	MED24	0.0183887822240664	146.133	low
ENSG00000137871.15	ZNF280D	0.0184002650704225	18.887	low
ENSG00000117242.7	PINK1-AS	0.0184054410945274	5.41	low
ENSG00000116016.9	EPAS1	0.0185825354876033	101.754	low
ENSG00000138650.7	PCDH10	0.0185952101736973	18.065	low
ENSG00000036530.4	CYP46A1	0.0186083208774834	2.575	low
ENSG00000149930.13	TAOK2	0.0186216769306931	59.853	low
ENSG00000065057.3	NTHL1	0.0186341560033031	50.972	high
ENSG00000175787.12	ZNF169	0.0186864063808739	11.747	high
ENSG00000100749.3	VRK1	0.0187678582042834	36.939	high
ENSG00000198586.9	TLK1	0.0187885175802469	32.652	high
ENSG00000188672.12	RHCE	0.0187999700903862	1.464	low
ENSG00000221838.5	AP4M1	0.0188029584375	21.748	low
ENSG00000175137.9	SH3BP5L	0.0189018482758621	41.694	low
ENSG00000106617.9	PRKAG2	0.0189027937653815	14.359	low
ENSG00000070413.14	DGCR2	0.0189172990819672	115.822	low
ENSG00000175426.6	PCSK1	0.0189559042260442	2.101	low
ENSG00000167720.8	SRR	0.0189675729623568	12.251	low
ENSG00000185046.14	ANKS1B	0.0190023843826656	1.618	low
ENSG00000104884.10	ERCC2	0.0190588481372549	38.568	high
ENSG00000119977.16	TCTN3	0.019061400244898	62.433	high
ENSG00000171703.12	TCEA2	0.0190991169983687	75.936	low
ENSG00000178904.14	DPY19L3	0.0191878480684597	25.159	high
ENSG00000136878.8	USP20	0.0192176432247557	63.264	low
ENSG00000246922.4	UBAP1L	0.0192851244751831	29.632	low
ENSG00000189241.6	TSPYL1	0.0192933925853659	68.858	low
ENSG00000100271.12	TTLL1	0.0194145759253247	35.626	low
ENSG00000117868.11	ESYT2	0.0194158889195776	53.383	low
ENSG00000108055.9	SMC3	0.0195168509975669	263.028	high
ENSG00000117152.9	RGS4	0.019567248582996	129.51	low
ENSG00000147905.13	ZCCHC7	0.0195694946839546	32.295	high
ENSG00000132000.7	PODNL1	0.0196609519644301	3.021	low
ENSG00000109016.13	DHRS7B	0.0196634730582524	10.719	low
ENSG00000166128.8	RAB8B	0.0197146387107172	29.378	low
ENSG00000068793.13	CYFIP1	0.0197159415024233	61.188	high
ENSG00000054282.11	SDCCAG8	0.0197209349516129	38.18	low
ENSG00000101152.6	DNAJC5	0.0197254204358354	122.057	low
ENSG00000130783.9	CCDC62	0.0198569037198068	2.007	low
ENSG00000075624.9	ACTB	0.0199273471543408	2471.701	low
ENSG00000196305.13	IARS	0.019938941995173	128.592	high
ENSG00000116691.6	MIIP	0.019944765253012	42.223	low
ENSG00000196562.10	SULF2	0.0199604452969502	123.477	high
ENSG00000085832.12	EPS15	0.0200237434643144	23.406	low
ENSG00000004975.7	DVL2	0.0200402389903846	41.138	low
ENSG00000179335.14	CLK3	0.0200810937069656	37.011	low
ENSG00000119673.10	ACOT2	0.0200828544844125	36.631	high
ENSG00000135090.9	TAOK3	0.02008648704	18.047	low
ENSG00000167555.9	ZNF528	0.020114767428115	50.073	high
ENSG00000214401.4	KANSL1-AS1	0.02014012735834	3.997	low
ENSG00000119616.7	FCF1	0.0201538523923445	89.485	high
ENSG00000178171.6	AMER3	0.0202114994581673	18.271	low
ENSG00000157823.12	AP3S2	0.0202689549363057	21.25	low
ENSG00000175221.10	MED16	0.0205765670373312	39.326	low
ENSG00000185189.11	NRBP2	0.0205808678537361	114.233	low
ENSG00000179083.5	FAM133A	0.0205900614797136	3.059	low
ENSG00000105696.4	TMEM59L	0.0206808015714286	222.39	low
ENSG00000176890.11	TYMS	0.0207011782553529	116.612	high
ENSG00000186469.4	GNG2	0.0208115052456418	135.063	low
ENSG00000197102.6	DYNC1H1	0.0208395599050633	155.873	low
ENSG00000186472.15	PCLO	0.0208415709263658	8.806	low
ENSG00000109674.3	NEIL3	0.0208830311620553	10.658	high
ENSG00000154146.8	NRGN	0.0209220851933702	25.897	high
ENSG00000086015.16	MAST2	0.0209227705687204	58.506	low
ENSG00000159314.7	ARHGAP27	0.0209399844321767	16.878	low
ENSG00000164463.8	CREBRF	0.0209745477068558	9.106	low
ENSG00000107864.10	CPEB3	0.021080393202203	11.29	low
ENSG00000162374.12	ELAVL4	0.0210817932283465	248.399	low
ENSG00000087903.8	RFX2	0.0211298663529412	5.076	high
ENSG00000181016.5	LSMEM1	0.0211370341037736	4.562	low
ENSG00000110921.7	MVK	0.0211378924803768	16.02	low
ENSG00000121211.3	MND1	0.0211400583711825	26.557	high
ENSG00000183431.7	SF3A3	0.0211459312175962	68.119	low
ENSG00000197016.7	ZNF470	0.0211539736363636	13.756	high
